"collision_index","vehicle_reference","vehicle_type","vehicle_manoeuvre","junction_location","skidding_and_overturning","hit_object_in_carriageway","first_point_of_impact","sex_of_driver","age_of_driver","engine_capacity_cc","propulsion_code","age_of_vehicle"
"2025000009163",2,1,19,1,0,0,1,2,65,-1,-1,-1
"2025000009164",2,8,99,0,9,99,9,3,-1,1477,8,3
"2025000009164",1,1,99,0,9,99,9,2,31,-1,-1,-1
"2025000009165",1,98,19,0,0,0,3,3,-1,-1,-1,-1
"2025000009165",2,9,19,0,0,0,3,1,26,1598,1,18
"2025000009166",1,9,19,1,0,0,1,3,-1,1991,1,23
"2025000009167",3,21,19,8,0,0,4,1,39,12777,2,3
"2025000009167",1,9,19,1,0,0,1,1,74,1461,2,7
"2025000009167",2,9,3,1,0,0,2,1,59,1598,2,4
"2025000009168",1,9,19,0,0,0,1,2,49,1386,1,14
"2025000009168",2,1,19,0,0,0,3,1,59,-1,-1,-1
"2025000009169",2,9,99,0,9,99,1,3,-1,1984,1,15
"2025000009169",1,9,99,0,9,99,2,3,-1,1596,1,7
"2025000009170",2,9,19,0,0,0,3,1,40,1984,1,8
"2025000009170",1,9,19,0,5,0,1,1,19,1242,1,17
"2025000009171",1,1,19,1,0,0,1,1,80,-1,-1,-1
"2025000009171",2,9,19,1,0,0,1,1,-1,-1,-1,-1
"2025000009172",1,9,19,8,0,0,1,3,-1,-1,-1,-1
"2025000009172",2,9,9,5,0,0,1,3,-1,-1,-1,-1
"2025000009173",1,9,99,9,9,99,1,3,-1,-1,-1,-1
"2025000009174",2,9,99,9,9,99,9,3,-1,-1,-1,-1
"2025000009174",1,1,99,9,9,99,9,2,46,-1,-1,-1
"2025000009175",1,9,19,1,0,0,1,3,30,1598,2,12
"2025000009175",2,9,3,1,0,0,2,1,85,1905,2,26
"2025000009176",1,3,99,9,9,99,1,1,26,124,1,1
"2025000009176",2,9,99,9,9,99,2,3,-1,-1,-1,-1
"2025000009177",2,9,19,0,0,0,2,1,43,1197,1,6
"2025000009177",1,19,19,0,0,0,1,1,40,2198,2,9
"2025000009178",1,9,4,0,0,0,2,1,33,1896,2,13
"2025000009178",2,9,4,0,0,0,2,1,27,1997,1,9
"2025000009179",3,9,19,0,0,0,3,1,44,1968,2,16
"2025000009179",2,9,19,0,0,0,1,1,44,1796,1,17
"2025000009179",1,9,13,0,0,0,1,1,71,1685,2,9
"2025000009180",2,1,-1,0,-1,-1,-1,1,48,-1,-1,-1
"2025000009180",1,9,-1,0,-1,-1,-1,1,54,1493,2,17
"2025000009181",1,9,2,0,0,0,1,3,-1,1798,8,5
"2025000009181",2,1,19,0,0,4,1,1,19,-1,-1,-1
"2025000009182",1,9,99,9,9,99,1,1,58,1461,2,5
"2025000009183",1,9,19,1,0,0,1,1,30,1197,1,5
"2025000009184",1,11,4,0,0,0,0,1,41,9000,2,14
"2025000009185",2,8,19,0,0,0,1,1,39,2143,2,4
"2025000009185",1,9,19,0,0,0,1,1,54,2993,2,2
"2025000009186",4,9,2,0,0,0,1,2,25,1397,1,10
"2025000009186",1,9,19,0,2,4,1,3,-1,1984,1,14
"2025000009186",2,9,2,0,0,0,1,1,31,2494,1,20
"2025000009186",3,9,2,0,0,0,1,2,53,998,1,4
"2025000009187",1,5,19,2,0,0,3,1,39,599,1,13
"2025000009188",1,1,4,1,0,0,1,1,50,-1,-1,-1
"2025000009189",2,9,99,9,9,99,1,1,60,1598,1,15
"2025000009189",1,9,99,9,9,99,9,1,39,2993,2,9
"2025000009190",1,9,19,0,1,0,3,2,57,1798,1,15
"2025000009190",2,9,4,0,0,0,3,1,76,1598,2,12
"2025000009191",1,9,19,0,0,0,1,1,38,1590,1,19
"2025000009191",2,9,19,0,0,0,2,1,29,1950,2,4
"2025000009192",1,9,19,0,0,0,2,1,47,2000,2,10
"2025000009192",2,9,19,0,0,0,1,2,22,1997,2,7
"2025000009193",1,9,19,2,0,0,1,1,57,-1,3,2
"2025000009194",2,22,19,2,0,0,3,2,39,-1,-1,-1
"2025000009194",1,9,13,2,0,0,4,3,-1,-1,-1,-1
"2025000009195",1,11,19,1,0,0,1,1,53,6700,2,16
"2025000009196",1,9,1,0,0,0,2,1,-1,1900,2,15
"2025000009197",1,9,19,1,0,0,1,2,46,1332,1,2
"2025000009198",2,21,19,0,0,0,4,1,61,6871,2,0
"2025000009198",3,19,19,0,0,0,1,1,65,1499,2,0
"2025000009198",1,98,2,0,0,0,0,1,35,-1,-1,-1
"2025000009199",3,9,19,0,0,0,2,1,43,1753,2,10
"2025000009199",6,19,19,0,0,0,4,1,38,2143,2,4
"2025000009199",1,19,19,0,1,0,1,1,53,10837,2,2
"2025000009199",4,9,19,0,0,0,2,2,38,1596,1,13
"2025000009199",5,19,19,0,0,0,2,1,39,1995,2,8
"2025000009199",2,19,19,0,0,0,2,1,28,2198,2,3
"2025000009200",1,1,19,8,0,0,1,1,53,-1,-1,-1
"2025000009200",2,9,19,4,0,0,1,1,-1,1968,2,16
"2025000009201",1,4,19,0,0,0,4,1,39,125,1,2
"2025000009202",1,9,9,8,0,0,1,1,62,1498,2,2
"2025000009202",2,9,19,8,5,0,1,2,21,998,1,3
"2025000009203",1,9,19,0,0,7,1,2,39,1968,2,7
"2025000009204",2,8,19,8,0,0,1,1,44,-1,-1,-1
"2025000009204",1,19,19,8,0,0,1,1,48,1753,2,17
"2025000009205",1,9,19,0,0,0,1,1,59,2393,2,0
"2025000009206",1,1,19,1,0,0,0,1,31,-1,-1,-1
"2025000009207",2,9,19,1,0,0,1,1,65,1396,1,21
"2025000009207",1,9,6,1,0,0,3,1,55,1560,2,8
"2025000009208",2,9,19,0,0,0,1,1,41,1560,2,10
"2025000009208",1,9,19,0,0,0,1,1,35,2987,2,15
"2025000009209",1,11,19,0,0,0,1,1,62,7300,2,17
"2025000009210",1,11,2,0,0,0,0,1,45,6700,2,0
"2025000009210",2,9,14,0,0,0,3,3,-1,-1,-1,-1
"2025000009211",2,9,9,2,0,0,3,1,53,1968,2,6
"2025000009211",1,11,19,2,0,0,1,1,59,4500,2,10
"2025000009212",1,19,19,0,2,0,3,1,25,2402,2,19
"2025000009213",1,9,19,0,0,0,1,1,28,2497,2,15
"2025000009213",2,9,19,0,0,0,3,2,49,898,1,3
"2025000009214",1,9,19,0,0,0,3,2,70,898,1,4
"2025000009214",2,9,9,0,0,0,1,1,27,1229,1,8
"2025000009215",1,1,19,6,0,0,1,1,14,-1,-1,-1
"2025000009215",2,9,19,1,0,0,1,1,25,-1,-1,-1
"2025000009216",2,21,19,0,0,0,2,1,38,12740,2,8
"2025000009216",1,9,19,0,0,0,1,1,49,1560,2,8
"2025000009217",4,9,19,1,0,10,1,2,44,898,1,7
"2025000009217",2,9,2,1,0,0,2,3,-1,1332,1,5
"2025000009217",3,9,4,1,0,4,2,1,37,1390,1,21
"2025000009217",1,9,2,1,0,0,2,3,-1,1332,1,5
"2025000009218",1,9,19,8,0,0,1,1,65,1956,2,5
"2025000009218",2,9,19,6,0,0,1,1,23,1229,1,6
"2025000009219",2,1,9,8,0,0,2,1,25,-1,-1,-1
"2025000009219",1,9,19,4,0,0,1,1,45,1794,1,16
"2025000009220",1,1,19,6,0,0,1,1,18,-1,-1,-1
"2025000009220",2,9,7,3,0,0,1,1,83,1969,2,6
"2025000009221",1,9,11,0,0,0,2,2,31,1461,2,11
"2025000009221",2,9,19,0,0,0,1,1,32,1995,2,8
"2025000009222",1,9,19,0,2,4,1,1,23,1461,2,13
"2025000009222",2,9,2,0,0,0,1,3,-1,1596,1,14
"2025000009223",2,9,2,1,0,0,1,3,-1,1598,1,4
"2025000009223",1,9,19,1,0,4,1,1,33,1389,1,20
"2025000009224",1,9,-1,-1,-1,-1,-1,3,-1,-1,-1,-1
"2025000009224",2,9,-1,-1,-1,-1,3,1,27,1497,8,11
"2025000009225",2,5,19,1,0,0,1,1,74,1261,1,5
"2025000009225",1,9,3,1,0,0,2,1,46,1896,2,15
"2025000009226",2,3,19,1,0,0,4,1,23,125,1,0
"2025000009226",1,9,5,6,0,0,1,1,33,1580,8,5
"2025000009227",1,9,19,0,0,0,4,1,34,-1,-1,-1
"2025000009228",1,9,19,0,0,0,1,3,-1,1598,2,8
"2025000009228",2,11,-1,0,-1,-1,-1,1,33,4250,2,16
"2025000009229",1,5,19,0,0,0,1,1,33,847,1,5
"2025000009229",2,9,19,0,0,0,2,2,30,995,1,16
"2025000009230",1,9,19,0,5,4,1,1,28,1598,1,10
"2025000009230",3,9,2,0,0,0,2,3,-1,998,1,1
"2025000009230",2,9,2,0,0,0,1,3,-1,-1,-1,-1
"2025000009230",5,9,2,0,0,0,2,3,-1,1229,1,15
"2025000009230",4,9,2,0,0,0,1,3,-1,1360,1,12
"2025000009231",1,9,19,0,0,4,1,2,68,1591,1,4
"2025000009231",2,90,2,0,0,0,2,2,20,-1,-1,-1
"2025000009232",1,9,19,0,1,0,1,1,19,1242,1,13
"2025000009233",2,1,19,1,0,0,1,1,45,-1,-1,-1
"2025000009233",1,9,9,8,0,0,4,1,65,2993,2,3
"2025000009234",1,9,19,1,0,0,4,1,49,1987,8,3
"2025000009235",4,9,4,0,0,0,2,1,42,1199,1,0
"2025000009235",2,19,4,0,0,0,2,1,50,2143,2,10
"2025000009235",6,21,19,0,0,0,4,1,62,12777,2,11
"2025000009235",5,9,19,0,0,0,2,1,38,1598,2,13
"2025000009235",1,21,4,0,0,0,1,1,32,-1,-1,-1
"2025000009235",3,9,4,0,0,0,2,1,38,-1,-1,-1
"2025000009236",1,9,19,0,0,0,3,1,18,1422,1,18
"2025000009236",3,9,19,0,0,0,0,1,24,1242,1,11
"2025000009236",2,9,19,0,0,0,4,1,44,-1,-1,-1
"2025000009237",2,9,19,1,0,0,-1,3,-1,-1,-1,-1
"2025000009237",1,9,9,6,0,0,4,2,80,1248,1,4
"2025000009238",2,9,4,0,0,0,2,1,61,-1,-1,-1
"2025000009238",3,9,19,0,0,0,1,1,22,-1,-1,-1
"2025000009238",1,9,4,0,0,0,2,1,61,-1,-1,-1
"2025000009239",1,9,-1,8,0,0,-1,3,-1,-1,-1,-1
"2025000009240",1,9,13,0,0,0,4,2,71,1595,1,10
"2025000009240",2,1,19,0,0,0,3,1,33,-1,-1,-1
"2025000009241",2,9,19,0,0,0,4,1,62,1332,1,3
"2025000009241",1,1,19,0,0,0,1,1,27,-1,-1,-1
"2025000009242",2,9,4,1,0,0,1,2,25,1229,1,2
"2025000009242",1,9,10,1,0,0,2,1,32,998,1,4
"2025000009243",1,9,99,9,9,99,9,3,47,1968,2,8
"2025000009244",1,19,19,0,0,0,1,1,24,1997,2,1
"2025000009244",2,9,19,0,0,0,2,2,21,999,1,3
"2025000009244",3,9,19,0,0,0,2,1,62,2993,2,20
"2025000009245",1,9,19,2,0,0,1,1,44,1968,2,8
"2025000009246",2,1,7,3,0,0,3,2,39,-1,-1,-1
"2025000009246",1,9,7,3,0,0,4,3,-1,-1,-1,-1
"2025000009247",2,1,9,4,0,0,3,2,56,-1,-1,-1
"2025000009247",1,9,19,8,0,0,1,1,-1,999,1,5
"2025000009248",1,19,6,1,0,0,3,1,44,1560,2,9
"2025000009248",2,9,19,1,0,0,1,2,52,1330,1,5
"2025000009249",1,11,5,0,0,0,0,1,64,6700,2,1
"2025000009250",1,9,4,1,0,0,1,1,52,3982,1,4
"2025000009251",1,9,19,8,0,0,0,2,74,898,1,1
"2025000009252",1,1,9,1,0,0,2,1,39,-1,-1,-1
"2025000009252",2,11,19,1,0,0,1,1,53,6700,2,14
"2025000009253",2,9,19,1,0,0,1,1,76,1498,1,3
"2025000009253",1,3,19,1,0,0,1,1,25,125,1,4
"2025000009254",2,-1,19,8,0,0,3,1,23,-1,-1,-1
"2025000009254",1,11,19,2,0,0,1,1,46,4500,2,12
"2025000009255",1,3,19,0,0,0,4,1,56,124,1,6
"2025000009256",1,9,15,1,0,0,1,2,31,1968,2,13
"2025000009257",2,9,9,8,1,0,1,1,27,1950,2,1
"2025000009257",1,10,19,8,1,0,3,2,33,2402,2,14
"2025000009258",2,19,19,0,0,0,1,1,-1,2402,2,19
"2025000009258",1,9,19,0,0,0,1,1,33,2401,2,20
"2025000009259",1,9,13,0,1,0,1,1,22,1364,1,14
"2025000009259",2,9,19,0,1,0,1,2,37,1598,1,18
"2025000009260",1,9,5,1,0,0,1,3,30,-1,-1,-1
"2025000009260",2,23,5,1,0,0,1,1,45,-1,-1,-1
"2025000009261",2,9,3,0,0,0,2,2,37,1332,8,1
"2025000009261",1,19,19,0,0,0,1,1,53,1995,2,5
"2025000009261",3,9,4,0,0,0,0,3,-1,-1,-1,-1
"2025000009262",1,9,19,0,0,0,1,1,37,1248,2,12
"2025000009262",2,9,4,0,0,0,0,1,59,1329,1,5
"2025000009263",1,-1,19,1,0,0,1,1,16,-1,-1,-1
"2025000009264",1,9,19,1,0,0,1,3,-1,-1,-1,-1
"2025000009264",2,9,19,1,0,0,3,1,49,1368,1,14
"2025000009265",2,1,19,8,0,0,3,1,41,-1,-1,-1
"2025000009265",1,9,7,8,0,0,4,3,-1,-1,-1,-1
"2025000009266",1,9,99,9,9,99,9,3,-1,-1,-1,-1
"2025000009267",2,9,19,6,0,0,1,1,40,1995,2,5
"2025000009267",1,9,9,8,0,0,4,2,32,1388,1,14
"2025000009268",3,19,2,0,0,0,1,3,-1,2198,2,10
"2025000009268",2,9,2,0,0,0,3,3,-1,1968,2,8
"2025000009268",1,9,19,0,5,4,1,1,36,1598,1,18
"2025000009269",1,1,5,0,0,0,2,1,23,-1,-1,-1
"2025000009269",2,9,19,0,0,0,1,3,-1,2993,1,5
"2025000009270",1,9,9,8,0,0,1,1,61,1560,2,8
"2025000009270",2,9,13,1,0,0,3,3,-1,1951,2,17
"2025000009271",1,9,19,0,0,0,1,2,22,1197,1,8
"2025000009272",2,9,19,0,0,0,1,1,59,1968,2,13
"2025000009272",1,9,19,0,1,0,1,2,21,1198,1,17
"2025000009273",1,9,10,8,0,0,2,1,31,1598,1,21
"2025000009273",2,19,19,8,0,0,1,3,-1,-1,-1,-1
"2025000009274",2,16,19,0,0,0,0,2,56,-1,-1,-1
"2025000009274",1,21,13,0,0,0,0,1,-1,12742,2,0
"2025000009275",1,-1,19,0,0,0,1,1,8,-1,-1,-1
"2025000009275",2,9,19,0,0,0,1,1,72,998,1,10
"2025000009276",1,8,8,1,0,0,4,1,45,1339,1,8
"2025000009276",2,1,19,4,0,0,1,1,65,-1,-1,-1
"2025000009277",3,9,19,0,0,0,1,2,28,1364,1,4
"2025000009277",1,9,19,0,0,0,1,2,76,1341,1,18
"2025000009277",4,9,19,0,0,0,1,1,71,1995,12,0
"2025000009277",2,19,19,0,0,0,2,1,43,1996,2,2
"2025000009278",1,9,19,1,1,0,4,1,24,1390,1,15
"2025000009278",2,9,19,2,0,0,1,1,40,1461,2,8
"2025000009279",1,9,19,8,0,0,4,1,36,1995,2,14
"2025000009279",2,9,9,8,0,0,1,1,39,1582,2,14
"2025000009280",2,1,19,8,0,0,1,1,17,-1,-1,-1
"2025000009280",1,9,9,8,0,0,1,1,21,1398,2,10
"2025000009281",1,9,19,0,0,0,1,1,64,999,8,0
"2025000009281",2,9,19,0,0,0,2,1,28,1797,8,4
"2025000009282",2,9,19,8,0,0,4,1,83,1364,1,5
"2025000009282",1,9,7,8,0,0,1,2,34,1200,1,5
"2025000009283",2,9,19,1,0,0,3,2,25,1598,2,7
"2025000009283",1,9,-1,-1,-1,-1,-1,3,-1,-1,-1,-1
"2025000009284",1,3,19,8,0,0,1,1,19,125,1,7
"2025000009284",2,9,9,5,0,0,2,1,47,1997,2,8
"2025000009285",1,9,10,0,0,0,1,1,22,1242,1,8
"2025000009285",2,9,19,0,0,0,2,2,34,999,1,1
"2025000009286",1,9,11,0,1,0,2,1,48,1598,1,11
"2025000009286",2,21,19,0,0,0,1,1,63,12809,2,1
"2025000009287",2,9,19,8,0,0,1,2,21,1499,2,3
"2025000009287",1,9,19,6,0,0,1,2,32,1598,1,11
"2025000009288",1,9,19,0,0,0,3,1,27,1242,1,9
"2025000009288",2,9,6,0,0,0,4,2,21,1596,1,14
"2025000009289",1,9,5,6,0,0,4,1,49,1560,2,9
"2025000009289",2,1,19,8,0,0,3,2,27,-1,-1,-1
"2025000009290",1,11,9,6,0,0,0,1,63,6700,2,13
"2025000009291",1,9,19,0,2,10,4,1,26,1242,1,17
"2025000009292",1,1,9,8,0,0,1,2,68,-1,-1,-1
"2025000009292",2,9,19,4,0,0,3,2,92,1149,1,15
"2025000009293",1,9,10,4,0,0,1,1,30,998,1,5
"2025000009294",1,9,7,0,5,0,3,2,61,1229,1,12
"2025000009295",1,9,19,0,0,10,1,1,17,2000,1,19
"2025000009296",1,9,19,1,0,0,1,1,37,1998,1,1
"2025000009297",3,9,9,8,0,0,3,1,20,999,1,7
"2025000009297",1,19,19,8,0,0,0,3,-1,-1,-1,-1
"2025000009297",2,9,19,1,0,0,1,1,37,2143,2,8
"2025000009298",2,10,19,8,5,0,4,1,32,2143,2,8
"2025000009298",1,9,19,8,0,0,1,3,-1,1596,1,15
"2025000009299",1,21,19,0,0,0,1,1,-1,12740,2,9
"2025000009300",2,1,-1,-1,-1,-1,-1,2,65,-1,-1,-1
"2025000009300",1,9,-1,-1,-1,-1,-1,2,32,1796,1,12
"2025000009301",1,9,9,8,0,0,1,1,43,1198,1,7
"2025000009301",2,9,19,8,0,0,1,1,28,2143,2,4
"2025000009302",2,90,19,8,0,0,1,1,18,-1,-1,-1
"2025000009302",1,9,19,8,0,0,3,1,39,-1,3,2
"2025000009303",1,9,99,9,9,99,2,1,28,1498,1,3
"2025000009303",2,9,99,9,9,99,1,1,-1,1595,1,9
"2025000009304",3,9,2,1,0,0,3,3,-1,1200,1,6
"2025000009304",1,9,19,1,0,0,1,1,35,1598,1,20
"2025000009304",2,9,19,2,0,4,3,2,49,1399,1,5
"2025000009305",1,9,7,6,0,0,1,2,27,1560,2,12
"2025000009305",2,5,19,1,0,0,4,1,43,1137,1,16
"2025000009306",2,9,99,9,9,99,1,1,-1,1968,2,9
"2025000009306",1,3,99,9,9,99,2,1,48,125,1,6
"2025000009307",2,9,19,7,1,0,1,1,28,-1,-1,-1
"2025000009307",1,9,19,8,0,0,3,1,23,-1,-1,-1
"2025000009308",2,1,5,0,0,0,2,1,14,-1,-1,-1
"2025000009308",1,11,5,0,0,0,1,2,48,9000,5,7
"2025000009309",4,1,19,1,0,0,0,1,16,-1,-1,-1
"2025000009309",3,1,19,1,0,0,0,1,16,-1,-1,-1
"2025000009309",1,21,9,6,0,0,0,1,25,12900,2,10
"2025000009309",5,1,19,1,0,0,0,1,17,-1,-1,-1
"2025000009309",2,1,19,1,0,0,0,1,16,-1,-1,-1
"2025000009310",1,9,9,5,0,0,1,1,80,1364,1,9
"2025000009310",2,2,19,1,0,0,1,1,28,125,1,5
"2025000009311",2,9,19,0,0,7,3,2,56,1498,1,6
"2025000009311",1,21,11,0,0,0,4,1,58,12740,2,7
"2025000009312",2,1,19,0,0,0,3,1,23,-1,-1,-1
"2025000009312",1,21,13,0,0,0,4,3,-1,-1,-1,-1
"2025000009313",1,9,19,1,0,0,1,3,30,-1,-1,-1
"2025000009313",2,9,4,1,0,0,2,1,53,999,1,17
"2025000009314",2,9,2,8,0,0,4,1,-1,1798,1,16
"2025000009314",1,9,19,6,0,0,1,2,48,1597,2,5
"2025000009315",1,21,11,0,0,0,4,1,59,12777,2,3
"2025000009315",2,9,19,0,0,0,3,1,19,1242,1,12
"2025000009316",1,21,19,0,2,0,1,1,35,5880,2,15
"2025000009317",1,1,11,0,0,0,4,1,20,-1,-1,-1
"2025000009317",2,9,19,0,0,0,1,1,68,1598,2,8
"2025000009318",1,9,2,0,0,0,3,3,-1,1461,2,8
"2025000009318",2,90,2,0,0,0,2,3,-1,-1,-1,-1
"2025000009319",1,9,5,8,0,0,2,2,70,1339,1,6
"2025000009320",1,4,19,0,0,0,0,1,70,200,1,55
"2025000009321",1,23,11,1,0,0,1,1,27,-1,-1,-1
"2025000009322",2,21,11,1,0,0,4,1,41,12900,2,14
"2025000009322",1,9,19,1,1,0,3,1,29,1499,2,4
"2025000009323",1,9,19,0,5,0,4,1,23,2893,1,15
"2025000009324",2,11,19,8,0,0,4,1,22,6700,2,3
"2025000009324",1,9,19,1,0,0,1,1,43,1798,8,5
"2025000009325",1,90,19,0,0,0,1,3,-1,-1,-1,-1
"2025000009326",2,19,19,0,0,0,2,1,44,-1,-1,-1
"2025000009326",1,9,19,0,0,0,1,1,35,1685,2,6
"2025000009327",1,9,19,0,0,0,1,1,84,1984,2,11
"2025000009328",2,19,1,0,0,0,4,1,33,-1,-1,-1
"2025000009328",1,9,19,0,0,0,1,2,22,1951,2,18
"2025000009329",2,19,2,2,0,0,2,3,-1,-1,-1,-1
"2025000009329",1,3,19,2,0,4,1,1,18,125,1,4
"2025000009330",1,9,19,1,0,0,1,2,-1,-1,-1,-1
"2025000009331",1,9,9,8,0,0,1,1,26,1332,1,5
"2025000009331",2,3,19,8,5,0,1,1,31,125,1,11
"2025000009332",1,19,4,0,0,0,2,3,-1,-1,3,0
"2025000009332",2,9,4,0,0,0,3,2,42,1296,1,17
"2025000009333",1,9,99,0,9,99,2,1,28,2979,1,7
"2025000009333",2,9,19,0,9,99,1,1,30,1198,1,18
"2025000009334",1,9,1,1,0,0,2,3,-1,-1,-1,-1
"2025000009335",1,9,99,9,9,99,9,2,28,1461,2,4
"2025000009336",1,90,19,1,0,0,1,3,-1,-1,-1,-1
"2025000009337",3,9,19,0,0,0,0,1,24,-1,3,2
"2025000009337",1,9,19,0,0,0,1,1,27,1799,1,16
"2025000009337",2,9,2,0,0,0,4,1,-1,1896,2,16
"2025000009338",2,9,19,0,0,0,3,1,23,1199,1,3
"2025000009338",1,21,11,0,0,0,4,1,-1,-1,-1,-1
"2025000009339",2,19,19,0,0,0,3,2,31,1898,2,3
"2025000009339",1,9,19,0,0,0,3,2,36,2993,2,5
"2025000009340",1,19,9,0,0,0,2,3,-1,2998,2,2
"2025000009341",1,19,9,8,0,0,4,1,45,-1,-1,-1
"2025000009341",2,3,19,8,0,0,1,1,23,125,1,1
"2025000009342",1,5,19,1,0,0,1,1,78,535,1,23
"2025000009343",1,3,19,3,1,0,0,1,58,124,1,27
"2025000009344",2,9,9,8,0,0,1,1,40,-1,3,1
"2025000009344",1,9,19,1,0,0,4,1,27,1560,2,13
"2025000009345",2,9,-1,0,-1,-1,-1,3,-1,1997,2,15
"2025000009345",1,9,5,0,0,0,1,2,30,998,8,2
"2025000009346",1,11,19,8,0,0,1,1,56,5132,2,2
"2025000009347",1,9,19,0,0,0,1,3,-1,-1,-1,-1
"2025000009348",1,9,-1,-1,-1,-1,-1,3,-1,-1,-1,-1
"2025000009349",1,9,19,0,0,0,1,1,65,1686,2,9
"2025000009350",1,9,19,2,0,0,1,1,78,999,1,2
"2025000009350",2,9,19,2,0,0,0,1,49,2298,2,6
"2025000009351",1,9,19,4,1,0,1,1,30,1995,2,13
"2025000009351",2,9,19,4,0,0,1,1,31,1997,1,13
"2025000009352",1,19,19,0,0,0,1,1,29,1995,2,0
"2025000009353",1,9,19,0,2,10,1,2,27,1364,1,16
"2025000009354",2,1,9,8,0,0,4,2,65,-1,-1,-1
"2025000009354",1,9,9,4,0,0,3,1,48,1753,2,13
"2025000009355",1,11,19,2,0,0,4,1,32,4500,2,10
"2025000009356",1,9,99,0,9,99,2,3,-1,1598,1,15
"2025000009357",1,9,19,8,0,0,1,1,53,1968,2,5
"2025000009357",2,1,19,6,0,0,3,1,9,-1,-1,-1
"2025000009358",2,1,19,1,5,0,4,2,33,-1,-1,-1
"2025000009358",1,9,19,4,0,0,1,1,23,2393,2,2
"2025000009359",2,9,7,5,0,0,3,1,38,1364,1,8
"2025000009359",1,-1,19,1,2,0,1,1,9,-1,-1,-1
"2025000009360",1,9,1,1,0,0,2,2,26,1197,1,5
"2025000009360",2,23,19,1,0,0,4,1,57,-1,-1,-1
"2025000009361",2,9,19,0,1,0,2,2,25,1242,1,6
"2025000009361",1,9,19,0,1,4,1,1,51,-1,-1,-1
"2025000009362",1,9,1,0,0,0,2,2,31,1461,2,5
"2025000009363",1,9,19,5,0,0,1,1,20,1199,1,1
"2025000009364",1,9,19,8,0,0,2,2,26,1598,2,2
"2025000009364",2,9,19,8,0,0,1,3,-1,1200,1,6
"2025000009365",1,9,19,4,0,0,1,1,-1,1339,1,10
"2025000009365",2,1,19,8,0,0,1,1,43,-1,-1,-1
"2025000009366",1,9,9,8,0,0,3,2,39,1598,1,8
"2025000009366",2,9,19,8,0,0,1,1,31,1968,2,15
"2025000009367",2,9,2,0,0,0,3,2,57,1685,2,9
"2025000009367",1,9,12,0,0,0,1,2,67,1490,1,13
"2025000009368",1,9,99,9,9,99,1,1,28,1791,8,11
"2025000009368",2,9,99,9,9,99,1,3,-1,1968,2,3
"2025000009369",2,9,19,1,0,0,1,1,25,1596,1,12
"2025000009369",1,9,5,2,0,0,3,2,39,1499,2,1
"2025000009370",2,1,19,8,0,0,1,1,18,-1,-1,-1
"2025000009370",1,19,5,6,0,0,4,1,24,2143,2,6
"2025000009371",1,9,19,8,0,0,1,1,80,998,1,12
"2025000009372",1,9,19,0,0,0,4,2,67,999,1,1
"2025000009373",2,9,3,0,0,0,0,1,40,-1,-1,-1
"2025000009373",1,11,3,0,0,0,1,2,60,7300,2,16
"2025000009374",1,3,99,9,9,99,2,1,33,125,1,4
"2025000009374",2,9,99,9,9,99,9,3,-1,1598,1,13
"2025000009375",1,9,19,0,2,0,1,1,22,1229,1,12
"2025000009375",2,9,19,0,0,0,1,2,54,-1,-1,-1
"2025000009376",1,-1,19,0,0,0,1,1,-1,-1,-1,-1
"2025000009377",3,9,19,0,0,0,1,1,38,1995,2,9
"2025000009377",2,9,19,0,0,0,4,1,50,1998,1,16
"2025000009377",1,9,19,0,1,0,3,1,26,2143,2,6
"2025000009378",1,9,19,8,0,4,1,1,20,1997,2,13
"2025000009378",4,9,2,2,0,0,2,1,39,2987,2,13
"2025000009378",2,9,19,8,0,0,4,2,43,1968,2,6
"2025000009378",3,9,2,2,0,0,2,3,-1,1995,2,5
"2025000009379",1,21,19,1,0,0,1,1,54,12740,2,7
"2025000009380",1,9,19,1,0,0,1,3,-1,-1,-1,-1
"2025000009380",2,1,19,2,0,0,3,2,55,-1,-1,-1
"2025000009381",1,9,1,0,0,0,2,3,-1,-1,-1,-1
"2025000009382",2,9,3,0,0,0,2,1,51,1969,2,3
"2025000009382",3,9,3,0,0,0,2,2,50,999,1,6
"2025000009382",1,19,4,0,0,0,1,1,27,1995,2,1
"2025000009383",1,3,19,1,0,0,1,1,32,125,1,2
"2025000009384",1,9,19,0,0,0,1,2,42,1242,1,12
"2025000009385",1,19,19,0,5,0,1,1,36,1968,2,2
"2025000009385",3,9,19,0,0,0,2,1,52,1686,2,10
"2025000009385",2,19,19,0,0,0,1,1,25,1499,2,7
"2025000009386",1,9,9,8,0,0,1,1,30,1598,1,11
"2025000009387",3,9,19,0,0,0,3,1,38,1969,1,3
"2025000009387",2,9,19,0,0,0,1,2,59,1591,1,4
"2025000009387",1,9,19,0,1,0,1,1,44,2993,1,1
"2025000009388",1,9,19,1,0,0,1,1,41,2143,2,8
"2025000009388",2,9,7,5,0,0,2,1,36,1896,2,17
"2025000009389",1,9,19,0,0,0,1,1,43,1950,2,4
"2025000009389",2,3,19,0,0,0,1,3,-1,125,1,2
"2025000009390",2,9,9,3,0,0,1,2,19,1368,1,13
"2025000009390",1,19,19,5,0,0,1,1,35,2198,2,8
"2025000009391",1,8,99,9,9,99,9,1,46,1798,8,4
"2025000009391",2,9,99,9,0,0,9,3,-1,1991,8,6
